dataset,split,point_index,t,measured_X,measured_Y,measured_Z,ref_X,ref_Y,ref_Z
Dataset03,all,723,72.3,61.683298201242145,-8.132730533057726,12.214118904355246,61.69402599471278,-8.141551922588219,12.214526214559356
Dataset03,all,724,72.4,60.96744501541765,-8.352733218885959,12.189120204888859,60.97709420143394,-8.360550993919782,12.18951670185973
Dataset03,all,725,72.5,60.2569336815167,-8.576369620644297,12.167326302353535,60.26544186854152,-8.583286235437575,12.16755420087483
Dataset03,all,726,72.60000000000001,59.55571343060679,-8.795798205490561,12.15022175410324,59.56301882017092,-8.802223056858654,12.150228644829353
Dataset03,all,727,72.7,58.86049838387889,-9.01502149204226,12.143931337350423,58.8668431452032,-9.020851079720556,12.143482581380509
Dataset03,all,728,72.8,58.1724578585194,-9.232280873725669,12.138823847813068,58.177890998030435,-9.237637500972566,12.138348279472838
Dataset03,all,729,72.9,57.48415090642804,-9.445165693358584,12.141105011876697,57.48906404947738,-9.450196754144836,12.14036686272068
Dataset03,all,730,73.0,56.79049872286726,-9.655207787450333,12.14634208894892,56.79516465793941,-9.659885761164627,12.145538261576233
Dataset03,all,731,73.10000000000001,56.095842086691235,-9.867108881745338,12.14649633275899,56.10011552438238,-9.871270827934131,12.145972378775571
Dataset03,all,732,73.2,55.395394842371424,-10.085390371177759,12.137981700760252,55.39950278666807,-10.088889998136896,12.137874319031555
Dataset03,all,733,73.3,54.68839540496819,-10.30927803845642,12.12117312109063,54.69239364790286,-10.312201384287391,12.121434658881673
Dataset03,all,734,73.4,53.96572826181745,-10.534572173399495,12.111770273330677,53.97000493347561,-10.53714828893744,12.111717905782552
Dataset03,all,735,73.5,53.23749453112196,-10.756897311121039,12.110640764492173,53.24162384332437,-10.759347590705543,12.110239067653271
Dataset03,all,736,73.60000000000001,52.510344638373695,-10.981690065453623,12.111100653629991,52.514048193767664,-10.983810893043598,12.110655494432182
Dataset03,all,737,73.7,51.78643755109473,-11.2111583842595,12.102411045490863,51.78965351151503,-11.212880239958986,12.102381788550717
Dataset03,all,738,73.8,51.06037149622243,-11.443359353129281,12.099086273148611,51.063364326904406,-11.444795715462135,12.098855609650398
Dataset03,all,739,73.9,50.32576247463168,-11.678855231262897,12.09865482307467,50.32882657994176,-11.680013521424236,12.098317499030903
Dataset03,all,740,74.0,49.59377055074907,-11.914754133033457,12.103891557924271,49.59645142545602,-11.915779152721376,12.103346747914955
Dataset03,all,741,74.10000000000001,48.865092060289555,-12.147160264841727,12.115154216622322,48.86737705264635,-12.14823072574933,12.114401854440281
Dataset03,all,742,74.2,48.134400618789016,-12.378322764602412,12.125681065653163,48.1365447850363,-12.379349168555235,12.125018808829582
Dataset03,all,743,74.3,47.393041606729206,-12.60701768387738,12.130407575661456,47.39542511548322,-12.608050809479101,12.130048345020212
Dataset03,all,744,74.4,46.658795196589566,-12.841869445649158,12.138077580089359,46.66067884413984,-12.842555158393967,12.137642095201615
Dataset03,all,745,74.5,45.92330213217073,-13.074309988634004,12.145704253290704,45.925045515626074,-13.075018529243058,12.145306957981614
Dataset03,all,746,74.60000000000001,45.185207437503216,-13.303025957424106,12.154117736224869,45.18689399287991,-13.303824673958621,12.153725651507914
Dataset03,all,747,74.7,44.45928192250596,-13.543097818456264,12.173786211245094,44.46031119393932,-13.543359473680196,12.172965860950383
Dataset03,all,748,74.8,43.73247374626274,-13.782910759119444,12.182485461193426,43.733418840980264,-13.78313718417589,12.182174252315995
Dataset03,all,749,74.9,43.010856742925995,-14.017137134675133,12.193927332729968,43.011498489178834,-14.017571900429338,12.193552290340614
Dataset03,all,750,75.0,42.27096364440889,-14.26524615342274,12.20998185201592,42.27228819758429,-14.265077593646597,12.20944803867895
Dataset03,all,751,75.10000000000001,41.4481753097552,-14.542809253957923,12.22676224477214,41.45282581992211,-14.541416619684199,12.226240430660836
Dataset03,all,752,75.2,40.5024930500638,-14.85595167608886,12.21023505060633,40.511925767307496,-14.853167964715716,12.211134517106824
Dataset03,all,753,75.3,39.47195714685006,-15.186456259708086,12.183996295482345,39.484229291508846,-15.183152074233437,12.1852731294815
Dataset03,all,754,75.4,38.44598599350651,-15.515878363414329,12.184744970198656,38.457072542282,-15.512897410266914,12.184808618241734
Dataset03,all,755,75.5,37.47139971124696,-15.832188522828083,12.198569268892857,37.47931179061833,-15.83003225872917,12.198037954745104
Dataset03,all,756,75.60000000000001,36.542561134228706,-16.127207371206396,12.21115764787492,36.547737456166765,-16.126158848250714,12.210701012391628
Dataset03,all,757,75.7,35.63299644476082,-16.401206907841523,12.200075246302534,35.636795154413335,-16.40116598592826,12.200639194631421
Dataset03,all,758,75.8,34.73081421261645,-16.65065519169334,12.193725223979715,34.73390674388353,-16.651671875123817,12.194084907703694
Dataset03,all,759,75.9,33.85046775629702,-16.875243085931356,12.19250255980219,33.8523499586976,-16.877236140532865,12.1926097368697
Dataset03,all,760,76.0,32.98733849812789,-17.063370598080446,12.185742876780902,32.988289937223676,-17.066726320328957,12.18605822153697
Dataset03,all,761,76.10000000000001,32.10603224068254,-17.19637821717046,12.170826331117928,32.10760840615648,-17.201758192287322,12.171457961029942
Dataset03,all,762,76.2,31.168980351390775,-17.256584682932154,12.149564202186717,31.172737747762056,-17.264561430657714,12.150413166993824
Dataset03,all,763,76.3,30.190354254723303,-17.246417898067527,12.119162562815093,30.195574639391015,-17.256679096556024,12.12032025015772
Dataset03,all,764,76.4,29.21383068311001,-17.196019984519282,12.092797732513713,29.218550625258118,-17.207102425899915,12.093696565061453
Dataset03,all,765,76.5,28.250920791818043,-17.140211830336845,12.07667287400784,28.254630128834435,-17.150544804303177,12.077057175332461
Dataset03,all,766,76.60000000000001,27.27988708675952,-17.091230622511258,12.054463078357212,27.283552877354875,-17.100312837129472,12.055042169737595
Dataset03,all,767,76.7,26.301156763290905,-17.05086896047133,12.032978197982025,26.304805222617397,-17.05871941341548,12.03348284200558
Dataset03,all,768,76.80000000000001,25.325497671535988,-17.009715299511065,12.014976172766165,25.328687454842072,-17.016834706424426,12.015288308042425
Dataset03,all,769,76.9,24.362599868180318,-16.958212208095105,12.004031687184096,24.364954872238297,-16.965081692327757,12.004016529743536
Dataset03,all,770,77.0,23.42041697419587,-16.89390026184283,11.992178493264678,23.421669540382705,-16.900663769310082,11.992188686283505
Dataset03,all,771,77.10000000000001,22.48902210996071,-16.8127476657613,11.992961391163123,22.48967063909882,-16.819587002138064,11.992450669508546
Dataset03,all,772,77.2,21.558245577348345,-16.705662210062552,12.000874114375337,21.558784809527918,-16.71295289227315,12.000094302990798
Dataset03,all,773,77.30000000000001,20.61258796373718,-16.554634372146722,12.000853944776974,20.61368732440004,-16.563093498105452,12.000460957255473
Dataset03,all,774,77.4,19.63873433162834,-16.32905535573145,12.00890818625263,19.640919583249833,-16.339868503336792,12.008233898013302
Dataset03,all,775,77.5,18.66450481686408,-16.012100863768506,12.027228451411881,18.66655189659213,-16.025796876252144,12.026180489963492
Dataset03,all,776,77.60000000000001,17.72762553856133,-15.603529452512978,12.047985851591552,17.72794092926183,-15.619878293904714,12.046917156939756
Dataset03,all,777,77.7,16.869185118511826,-15.111637541106736,12.076770072840121,16.866166130203432,-15.13004672521092,12.075466596763164
Dataset03,all,778,77.80000000000001,16.10207872331914,-14.550935473206579,12.09527089163192,16.09543035461312,-14.570595149456363,12.094500129447985
Dataset03,all,779,77.9,15.398275000971317,-13.950773144867822,12.071788987563625,15.389470517715417,-13.97032615241594,12.07284129342824
Dataset03,all,780,78.0,14.738454377038833,-13.34175014683748,11.992074475358141,14.728546947863347,-13.359888473534681,11.995425076794763
Dataset03,all,781,78.10000000000001,14.122650500117294,-12.73152503835403,11.84347171469423,14.111782324114607,-12.748007427782603,11.849453335417488
Dataset03,all,782,78.2,13.54725181020342,-12.13244819254702,11.648201976231157,13.535664916244269,-12.146905822200868,11.655673140536445
Dataset03,all,783,78.30000000000001,13.018168560968366,-11.534534945150863,11.46758576941042,13.005694494491976,-11.547548184775456,11.473835663124161
Dataset03,all,784,78.4,12.54348492190131,-10.905027536053584,11.313345522296858,12.529863961339808,-10.91810221157093,11.317889913370964
Dataset03,all,785,78.5,12.147588000122472,-10.193477488730073,11.151327160764097,12.131908013995009,-10.208750295352068,11.155709264960842
Dataset03,all,786,78.60000000000001,11.853854972056794,-9.356848310724063,10.978234074733903,11.835301403035,-9.375982295489985,10.982668194102846
Dataset03,all,787,78.7,11.66868187543564,-8.426541880610278,10.793594401600595,11.647218358078472,-8.447960157790595,10.798104105745097
Dataset03,all,788,78.80000000000001,11.575271997380808,-7.462380437460368,10.57837368736287,11.551853882161499,-7.4833438461846935,10.583737947399422
Dataset03,all,789,78.9,11.527309033808763,-6.507713976212433,10.35435904460971,11.504063011924176,-6.526363391942125,10.359634010964433
Dataset03,all,790,79.0,11.494505098347672,-5.565782419806208,10.132543499822578,11.472752118538693,-5.58211772696434,10.137245078417934
Dataset03,all,791,79.10000000000001,11.47060146214314,-4.622168152727041,9.867614580118023,11.450518477784131,-4.636993988018348,9.873643286530884
Dataset03,all,792,79.2,11.458519960601576,-3.66839341994033,9.58886205354559,11.439842134607034,-3.6822296095244944,9.594968005568102
Dataset03,all,793,79.30000000000001,11.450093658277428,-2.7083682408254965,9.321750467029963,11.43301921952992,-2.721164865491958,9.326825111918795
Dataset03,all,794,79.4,11.443115088246234,-1.7566416910768172,9.085224767531134,11.427597626458978,-1.7678911831619137,9.088534877655038
Dataset03,all,795,79.5,11.435953374123335,-0.8196445436909885,8.898373320562051,11.421916831169046,-0.8292013066419992,8.899261816326396
Dataset03,all,796,79.60000000000001,11.427940352958833,0.09248687275810585,8.791705605864518,11.41527465883231,0.08489308238134433,8.78910728190211
Dataset03,all,797,79.7,11.428028770552771,0.9773696491790496,8.73114361883324,11.416235741641726,0.9716699701227627,8.726736362943512
Dataset03,all,798,79.80000000000001,11.454293594417456,1.8292128287121323,8.675690531586445,11.44252814056122,1.8254711973732785,8.671398257449837
Dataset03,all,799,79.9,11.548102009585444,2.646720174970415,8.623821269140672,11.534621053326777,2.6448148628367747,8.619775750044067
Dataset03,all,800,80.0,11.778589455505125,3.4157570935760084,8.577391678455301,11.76062619257848,3.4160991453656675,8.573499416013483
Dataset03,all,801,80.10000000000001,12.183304435052715,4.129194121608318,8.522308825625664,12.159603557238729,4.13189037432369,8.519133152534085
Dataset03,all,802,80.2,12.74577591721083,4.773998825317703,8.46525632301346,12.717485869400287,4.779377272297488,8.462479802074402
Dataset03,all,803,80.30000000000001,13.444388100923428,5.333598353418528,8.420926956413707,13.41286429021887,5.342112306427258,8.417894411124138
Dataset03,all,804,80.4,14.241145108676173,5.802582357905671,8.379216697966637,14.208303802316877,5.814188857414643,8.37634099055931
Dataset03,all,805,80.5,15.085360452096968,6.202169009790617,8.347514649859013,15.05349030660547,6.215710538801519,8.344493880603736
Dataset03,all,806,80.60000000000001,15.931644474190902,6.553830844423302,8.316132184213718,15.902623255758689,6.568198556143411,8.313366577073184
Dataset03,all,807,80.7,16.78529329012246,6.8736132188077175,8.304141727148762,16.75872133127309,6.888024752848968,8.30083818421284
Dataset03,all,808,80.80000000000001,17.707187360997306,7.168980087329336,8.326551245033574,17.680315426580894,7.1830914370607495,8.322107078936925
Dataset03,all,809,80.9,18.784268201293642,7.491295289878263,8.32459349370842,18.753425240453133,7.50300160355529,8.321510633186664
Dataset03,all,810,81.0,20.022965596530348,7.863855213103316,8.309044674264262,19.988095728843412,7.872327506055693,8.306858317002053
Dataset03,all,811,81.10000000000001,21.35656397478903,8.267632472159818,8.294952402678044,21.320781524150696,8.273914820829972,8.292941499445513
Dataset03,all,812,81.2,22.710621591442564,8.701681440409837,8.305463445963372,22.677207363957642,8.70605476040539,8.302627902265133
Dataset03,all,813,81.30000000000001,24.004013294961972,9.134836933745232,8.338937474542561,23.976232608262787,9.138771229982193,8.335378576714074
Dataset03,all,814,81.4,25.225035213799334,9.553525653951557,8.470202589246737,25.20299371334115,9.557681087761475,8.462904754350122
Dataset03,all,815,81.5,26.394155097113515,9.952351767608384,8.789797269899084,26.3764919903689,9.956957968905755,8.775242445842949
Dataset03,all,816,81.60000000000001,27.551580951897396,10.348703820036775,9.307001310013117,27.536184589154576,10.353012326248221,9.285320812227868
Dataset03,all,817,81.7,28.717589219314466,10.753166090211748,9.93696579023187,28.70333060722057,10.756736643317314,9.912310772851601
Dataset03,all,818,81.80000000000001,29.871903655665527,11.146065614741492,10.666805877376458,29.859468987413774,11.149758267407458,10.640148920384677
Dataset03,all,819,81.9,30.982712637076915,11.516395036719183,11.45121927314151,30.97327628634728,11.52068803949731,11.424650266027221
Dataset03,all,820,82.0,32.02708532593723,11.881240470069674,12.231709039422196,32.02136896035759,11.885394498514867,12.207718221597831
Dataset03,all,821,82.10000000000001,33.025729823011055,12.229245668564195,13.017085417585363,33.022571507458416,12.233711119403491,12.995178061495857
Dataset03,all,822,82.2,33.98483908924474,12.556959271189301,13.791368243382626,33.98370325240787,12.561868748000352,13.771993670033352
Dataset03,all,823,82.30000000000001,34.90901695093299,12.869065089138122,14.561118527588814,34.909508011101764,12.874190605498537,14.543794722377369
Dataset03,all,824,82.4,35.78858477333762,13.162935288719815,15.337174094346455,35.79093776496789,13.168356180580256,15.321248063360377
Dataset03,all,825,82.5,36.625480168208455,13.43723265836795,16.114923269551923,36.62945580238535,13.442980511842888,16.100431310048485
Dataset03,all,826,82.60000000000001,37.42073923890617,13.695564693498607,16.88806109887292,37.42613757141638,13.701462368252539,16.87513445441204
Dataset03,all,827,82.7,38.168691786798455,13.934299587124313,17.658703911805183,38.17560917947707,13.940475926732883,17.64711858080131
Dataset03,all,828,82.80000000000001,38.874444271627176,14.155634000111581,18.400788925634792,38.88253619057571,14.16197843454306,18.391488532767525
Dataset03,all,829,82.9,39.54626405722435,14.36351536639417,19.00704280152238,39.55506874028895,14.369845303671399,19.00428204638717
Dataset03,all,830,83.0,40.18455093099567,14.564716883386598,19.415001766051585,40.19396812588062,14.570746826259132,19.420937830513694
Dataset03,all,831,83.10000000000001,40.77125225135522,14.765828628953642,19.61140786637234,40.781966580397025,14.771302314201034,19.625886602385535
Dataset03,all,832,83.2,41.27721646509006,15.007409147626287,19.650664431370647,41.29034039280391,15.010694139545867,19.670660451322203
Dataset03,all,833,83.30000000000001,41.66366849683414,15.332528479808417,19.62901315178586,41.68062791908647,15.33198028353579,19.649932261020396
Dataset03,all,834,83.4,41.92774761505944,15.76194328688271,19.601267329568536,41.9483709781113,15.75698631550753,19.620576102815086
Dataset03,all,835,83.5,42.086888896723174,16.31256081660858,19.586386214158242,42.11011748327734,16.30287455442533,19.603344663694944
Dataset03,all,836,83.60000000000001,42.14407143350013,16.998948252862068,19.588772315703736,42.16950216451153,16.9843482980703,19.603381833581853
Dataset03,all,837,83.7,42.09669764145813,17.826095055027693,19.606555370979635,42.12422102427505,17.806814290322272,19.61910644315802
Dataset03,all,838,83.80000000000001,41.939913450721846,18.790832996219937,19.621321516052607,41.969535085127255,18.76743673461709,19.63277232525304
Dataset03,all,839,83.9,41.65823281924917,19.89430024984396,19.637457897837702,41.69040093901806,19.867138605368204,19.64776697151609
Dataset03,all,840,84.0,41.27617382173274,21.115901363102736,19.643063616860264,41.309664684748164,21.086179942266092,19.652823647418693
Dataset03,all,841,84.10000000000001,40.8295390024989,22.418347940540066,19.633434049551738,40.862705753007766,22.387886455685123,19.642913325094714
Dataset03,all,842,84.2,40.35530816774397,23.747589453075182,19.631907660862982,40.38658751416027,23.71875885409816,19.640180405730085
Dataset03,all,843,84.30000000000001,39.884523929548884,25.070781214860723,19.646674259801728,39.912742804302184,25.044885473406133,19.653474170718525
Dataset03,all,844,84.4,39.42700484660575,26.385094669361084,19.667565504960287,39.451987949584044,26.36203766596423,19.67343463132251
Dataset03,all,845,84.5,38.97217082514468,27.69634418683487,19.685568371358144,38.99464103164489,27.675624418818895,19.6909852314967
Dataset03,all,846,84.60000000000001,38.51337953094934,29.00836769210941,19.69756199920072,38.53386873707508,28.9895939800006,19.702716080284215
Dataset03,all,847,84.7,38.05602193188169,30.31596932666665,19.70356884523442,38.07450967754744,30.29916306109748,19.70849089797629
Dataset03,all,848,84.80000000000001,37.60349822345624,31.60773688307775,19.70552286006223,37.6200252179832,31.593190847808803,19.710155479149318
Dataset03,all,849,84.9,37.16285370865999,32.868262973732676,19.70495580458696,37.17730918503298,32.856419291447246,19.70925974658755
Dataset03,all,850,85.0,36.73169797488638,34.09234338243077,19.70882555114333,36.744364049672726,34.083189467992014,19.712542145974684
Dataset03,all,851,85.10000000000001,36.302446105167505,35.27676675233462,19.714650923161447,36.31380966479486,35.270190240940785,19.717925151245623
Dataset03,all,852,85.2,35.86962907824035,36.41697849045296,19.71656715113851,35.88005399113755,36.41292849380025,19.719686989490658
Dataset03,all,853,85.30000000000001,35.4265271732809,37.51484934789803,19.71706535269036,35.436390762985816,37.51301719237002,19.719953977802614
Dataset03,all,854,85.4,34.9696850348575,38.57416988648959,19.702472850110702,34.979196312071636,38.57418513904356,19.705711867841874
Dataset03,all,855,85.5,34.50321194736283,39.5910372626638,19.691863223201274,34.51224208300051,39.5928778118182,19.694658319095304
Dataset03,all,856,85.60000000000001,34.033620411172755,40.56641916174731,19.68787861645945,34.04193925113804,40.5698784361227,19.69012840548362
Dataset03,all,857,85.7,33.55295142686033,41.499433552942996,19.698257649950513,33.56094225492874,41.504392405130886,19.699688378993514
Dataset03,all,858,85.80000000000001,33.07715992277422,42.36403996298421,19.70985672860514,33.084210447886186,42.371431049044375,19.711073450626955
Dataset03,all,859,85.9,32.60595366804399,43.07413567664989,19.737718355992932,32.61213608340021,43.08732692205954,19.738145194106814
Dataset03,all,860,86.0,32.13301509741413,43.533999046121984,19.75207218642768,32.13867171167675,43.55654957012487,19.752984670775277
Dataset03,all,861,86.10000000000001,31.681259013759394,43.711267017419644,19.74504388924135,31.685506825673226,43.7438080964622,19.746775201170916
Dataset03,all,862,86.2,31.257115868284544,43.62713804808405,19.728115834286413,31.259781252001986,43.667914359511066,19.7301318910558
Dataset03,all,863,86.30000000000001,30.820149637932225,43.32147000573539,19.72957545119123,30.823036468842634,43.36801782338034,19.730661973611358
Dataset03,all,864,86.4,30.360247215272036,42.82704105785902,19.735181372914628,30.363826766094622,42.87738310359539,19.73595993015877
Dataset03,all,865,86.5,29.907498739332183,42.16150682009599,19.727615314441778,29.91048680402223,42.21448899445187,19.728853602051913
Dataset03,all,866,86.60000000000001,29.493253090623245,41.33431767614191,19.69316313147952,29.49435779625039,41.38926296122342,19.69541654212642
Dataset03,all,867,86.7,29.159794379452574,40.364165823110845,19.683917584400042,29.157389952833682,40.42009727879882,19.68496885054329
Dataset03,all,868,86.80000000000001,28.964575317325902,39.27923550047152,19.710372213615774,28.956544397154477,39.334861144137975,19.709806388878597
Dataset03,all,869,86.9,28.94980492226441,38.11777859366052,19.730840188548754,28.934830714045702,38.171495651910334,19.730505921101592
Dataset03,all,870,87.0,29.10501275499038,36.8840004246355,19.738466936771356,29.084103230209276,36.93574272939092,19.738702065528237
Dataset03,all,871,87.10000000000001,29.413687425788382,35.57863875856779,19.751319823810725,29.38810397076893,35.6285524913013,19.75134158484425
Dataset03,all,872,87.2,29.834426202629604,34.22407254543495,19.745293117748595,29.806352469434742,34.27140701991503,19.74608258238662
Dataset03,all,873,87.30000000000001,30.302892553953036,32.84263902647072,19.73897253077253,30.27529757018229,32.88667646608457,19.739734075973185
Dataset03,all,874,87.4,30.77581067069162,31.45875273107174,19.736944457566445,30.750557811528793,31.498756244181788,19.737458697595763
Dataset03,all,875,87.5,31.22632722519072,30.084191729651366,19.757585942017645,31.204387897662336,30.120011604276687,19.757108533262038
Dataset03,all,876,87.60000000000001,31.655147310657064,28.714417632176705,19.78700288925118,31.63623158847713,28.74661475357343,19.786166099481896
Dataset03,all,877,87.7,32.06998772409159,27.342061992730503,19.808877001744495,32.05349088075577,27.371292305864692,19.808412403503528
Dataset03,all,878,87.80000000000001,32.484133134890314,25.96601387164197,19.836590849571284,32.46926279507426,25.992619652800148,19.835942994571482
Dataset03,all,879,87.9,32.88764052846501,24.57737289534971,19.863792291686867,32.87462630243249,24.60197359247937,19.863216841565627
Dataset03,all,880,88.0,33.27060325435841,23.17492207403991,19.878152203655652,33.259694542013,23.19777549556138,19.878161501995823
Dataset03,all,881,88.10000000000001,33.62614348649738,21.765327788211817,19.887940709914762,33.61744296532048,21.786328357281608,19.888161771785335
Dataset03,all,882,88.2,33.94710621728944,20.355273336690644,19.900189834847122,33.94071261977322,20.37430938270787,19.900298092828503
Dataset03,all,883,88.30000000000001,34.22258567135532,18.939518057184152,19.919038358088017,34.21874325974055,18.956979469731376,19.918860015247393
Dataset03,all,884,88.4,34.438706502588076,17.519081608507427,19.920863937450957,34.43776580473715,17.53508541492736,19.921391893568092
Dataset03,all,885,88.5,34.60974840896689,16.097731744775878,19.929506126353036,34.61087156245547,16.11225977934318,19.929734186439397
Dataset03,all,886,88.60000000000001,34.78495076288281,14.67231672317722,19.942564783884613,34.785885470231754,14.685632212585032,19.94257765972084
Dataset03,all,887,88.7,34.99755765023161,13.260680580114167,19.961701538435573,34.99685737310279,13.27216871371537,19.961453748973785
Dataset03,all,888,88.80000000000001,35.25167707255836,11.868102777895594,19.98803962401447,35.249261251769546,11.877686457582204,19.987506650126786
Dataset03,all,889,88.9,35.53933999016483,10.494262543734516,20.00706761229428,35.535689689321146,10.502124763830887,20.00687270265508
Dataset03,all,890,89.0,35.861699536124306,9.138633816963154,20.022800918577047,35.85689914846025,9.144960143176647,20.022773501014004
Dataset03,all,891,89.10000000000001,36.21894203647223,7.795843663699518,20.044525921799977,36.21309180024188,7.8010027713225405,20.044260839862428
Dataset03,all,892,89.2,36.59736433647956,6.46349653074271,20.063170422036947,36.59112875681944,6.46770839657078,20.06304663373236
Dataset03,all,893,89.30000000000001,36.98477497946615,5.131146723792203,20.076927214367565,36.97871915047013,5.134937154810365,20.07702203242846
Dataset03,all,894,89.4,37.3780744629323,3.795352763423283,20.085700100004956,37.37233316645107,3.798923617210867,20.086000826959502
Dataset03,all,895,89.5,37.765823492418775,2.4577279436395347,20.103355577915387,37.76084540859077,2.46104096146267,20.103271222552674
Dataset03,all,896,89.60000000000001,38.132340991250096,1.1190507083458368,20.101874583183342,38.128721902916006,1.1220956289564308,20.102571079710884
Dataset03,all,897,89.7,38.47683572237149,-0.22828540354258564,20.094770284578594,38.474509408975436,-0.22517101345238733,20.095667598876712
Dataset03,all,898,89.80000000000001,38.79878625443024,-1.5842356312905412,20.094226938947934,38.79765408696939,-1.581046006854019,20.094780513949775
Dataset03,all,899,89.9,39.10005823929302,-2.9503872848011596,20.083094043132792,39.099930780549684,-2.9470635696198753,20.08401982096365
Dataset03,all,900,90.0,39.35520244185534,-4.3361789244505164,20.055785899813046,39.357030010465564,-4.3323416807668425,20.05730992076442
Dataset03,all,901,90.10000000000001,39.512136323273744,-5.730531564077149,20.023443661086034,39.51792812714365,-5.72666860952797,20.025061525940707
Dataset03,all,902,90.2,39.55755903256896,-7.127647951705218,19.9939139251995,39.56758636497672,-7.124020778561337,19.995272768314702
Dataset03,all,903,90.30000000000001,39.52255159269529,-8.525842048355216,19.985614823428037,39.5351594152976,-8.522509549059029,19.985964167115277
Dataset03,all,904,90.4,39.455274250745866,-9.92818766256076,19.99091271613595,39.468174150387114,-9.924998760776132,19.99062805380336
Dataset03,all,905,90.5,39.38812740807446,-11.333511417237794,20.001665299559114,39.399862508441046,-11.330495225995527,20.001155427675425
Dataset03,all,906,90.60000000000001,39.315211469274665,-12.736771000403508,20.020708041777105,39.3260707380377,-12.734120949788295,20.019893351064972
Dataset03,all,907,90.7,39.21851481611606,-14.130527650240074,20.042288862377937,39.22933239207618,-14.128525194821586,20.041430931600335
Dataset03,all,908,90.80000000000001,39.064165755571466,-15.478652494371566,20.08073617873486,39.0763764789146,-15.478740161767993,20.079258905116603
Dataset03,all,909,90.9,38.80121689928361,-16.723694334557322,20.121538869652237,38.81685417527213,-16.728110730413665,20.120073090794975
Dataset03,all,910,91.0,38.39440464829587,-17.825312445936703,20.150430716816622,38.414695203803944,-17.835420179499465,20.149589651370597
Dataset03,all,911,91.10000000000001,37.842131824721804,-18.780630433617805,20.17033667700602,37.86676952793028,-18.79608745519686,20.169968271896096
Dataset03,all,912,91.2,37.16037824778058,-19.601647970948775,20.184138299260226,37.18829679488212,-19.62145960626068,20.18407454439957
Dataset03,all,913,91.30000000000001,36.35635946350331,-20.294215425723323,20.19110137906665,36.38691942320704,-20.31770397769008,20.191337955008493
Dataset03,all,914,91.4,35.45743809381426,-20.870498627004977,20.172390321289534,35.48924496336926,-20.8968006009616,20.17367643990033
Dataset03,all,915,91.5,34.513882756017885,-21.367653308317454,20.136354820105023,34.544693033680566,-21.39494553466817,20.138281773724003
Dataset03,all,916,91.60000000000001,33.570608029562074,-21.824530932098597,20.11640347204132,33.59856770974101,-21.85104631392582,20.117518648751698
Dataset03,all,917,91.7,32.65292051268274,-22.251324338252303,20.100172939252147,32.67716852753992,-22.276640268251892,20.1009999487898
Dataset03,all,918,91.80000000000001,31.764149821651138,-22.647738130574105,20.07407953766671,31.7848504358926,-22.671958287599292,20.07522624658187
Dataset03,all,919,91.9,30.91028236336485,-22.992998372278457,20.053527706171522,30.92751765329291,-23.01708312915645,20.054354962834804
Dataset03,all,920,92.0,30.10466282605881,-23.240614500935422,20.040195623395384,30.118200615504257,-23.266532736864278,20.040636885430327
Dataset03,all,921,92.10000000000001,29.374518718621925,-23.346397854735418,20.02497311500184,29.383562516181623,-23.3758863200728,20.025436338719032
Dataset03,all,922,92.2,28.731549718796757,-23.29100354616134,20.00922872278643,28.735992366709862,-23.324607298768388,20.009672305200162
Dataset03,all,923,92.30000000000001,28.15922697094024,-23.075932897197664,19.996787757380897,28.16016343672198,-23.113238790442967,19.997054034534578
Dataset03,all,924,92.4,27.658523992147224,-22.6983899108998,19.988068170048106,27.656277686002174,-22.73916000113822,19.988149508518973
Dataset03,all,925,92.5,27.22814368050258,-22.153047905141815,19.981704696021964,27.223070455245626,-22.197177430897035,19.98167387073038
Dataset03,all,926,92.60000000000001,26.86562637629341,-21.44653304890538,19.96083245904619,26.858099043573066,-21.493439392177212,19.961398059818332
Dataset03,all,927,92.7,26.576284328797584,-20.577684067009024,19.934164178193956,26.566322078392872,-20.62713892053954,19.934942001750898
Dataset03,all,928,92.80000000000001,26.35291879114253,-19.54044202617597,19.91147928896857,26.341040365148157,-19.59245437440921,19.912030977356544
Dataset03,all,929,92.9,26.197083203129765,-18.34981319235612,19.880085322178846,26.183419948159532,-18.4035323896721,19.88093669492188
Dataset03,all,930,93.0,26.107538286665445,-17.010648414503645,19.84294765548046,26.092308802153976,-17.06568436464927,19.84397090543579
Dataset03,all,931,93.10000000000001,26.066854245041554,-15.567783664067946,19.79659529743104,26.0509284737214,-15.622151946992796,19.797912668394485
Dataset03,all,932,93.2,26.04100641168319,-14.082537430021542,19.761675642947335,26.02588642254748,-14.133688457016996,19.762414094923166
Dataset03,all,933,93.30000000000001,26.010715521069827,-12.5956029885423,19.73851605426571,25.997185033461474,-12.642045855601541,19.738678662699556
Dataset03,all,934,93.4,25.97806377063532,-11.117630735504608,19.739896342209114,25.96592489801679,-11.159292366445385,19.73900856683324
Dataset03,all,935,93.5,25.95629756692141,-9.650961827266212,19.739307041040007,25.94486957482868,-9.688176866213471,19.738537788395366
Dataset03,all,936,93.60000000000001,25.93723726997977,-8.191027048625468,19.736622607595596,25.92676481066015,-8.224401502980486,19.73601448953709
Dataset03,all,937,93.7,25.907981668169196,-6.729318899618111,19.738692216482917,25.898920022246294,-6.759577324089069,19.737949939528445
